property_type,place,area,furnishing_details,society,bedrooms,bathroom,balcony,price_per_sqft,price,latitude,longitude
house,gurukul,516.0,semi-furnished,,3,3.0,2.0,18411.0,0.95,23.0457058,72.5268056
house,vasna,900.0,semi-furnished,,2,2.0,1.0,4778.0,0.43,23.0020055,72.5472413
house,krishna nagar,810.0,semi-furnished,,3,2.0,1.0,8025.0,0.65,23.086883481113247,72.54541698568184
house,vastrapur,1854.0,unfurnished,mahavir nagar,2,3.0,2.0,7282.0,1.35,23.0400861,72.5290418
house,shahibag,2385.0,furnished,,4,5.0,3.0,0.0,3.8,23.05750541321643,72.59468425050397
house,changodar,1500.0,unfurnished,,3,3.0,1.0,4333.0,0.65,22.9402206,72.4567127
house,maninagar,2385.0,furnished,,3,4.0,1.0,8386.0,2.0,22.9986596,72.6114013
house,shela,2997.0,unfurnished,,3,3.0,1.0,5672.0,1.7,23.0108213,72.44271186959236
house,sardarnagar,1300.0,semi-furnished,,6,2.0,2.0,15385.0,2.0,23.0835832,72.6248611
house,amraiwadi,1350.0,semi-furnished,,3,2.0,2.0,5185.0,0.7,23.0057574,72.6269822
house,ghodasar,1098.0,semi-furnished,radhakrishnan park,2,1.0,1.0,5282.0,0.58,22.99124285,72.61642315668566
house,bhaikakanagar,7173.0,furnished,,5,6.0,2.0,20912.0,15.0,23.05280263831473,72.51632599701111
house,vishalnagar,33.0,unfurnished,,1,1.0,1.0,78788.0,0.26,22.983040340661088,72.59209946929914
house,isanpur,2475.0,furnished,,6,4.0,2.0,4848.0,1.2,22.9811295,72.6012948
house,chandkheda,1000.0,semi-furnished,,2,2.0,1.0,6800.0,0.68,23.1100643,72.5811205
house,ghodasar,1350.0,unfurnished,,2,4.0,1.0,2593.0,0.35,22.99124285,72.61642315668566
house,naroda,780.0,unfurnished,,3,3.0,1.0,4872.0,0.38,23.0732586,72.6508299
house,ward d bungalow area,310.0,unfurnished,,1,1.0,1.0,5486.0,0.17,23.07188937913929,72.63684709569674
house,krishna nagar,1350.0,furnished,,2,1.0,1.0,3630.0,0.49,23.086883481113247,72.54541698568184
house,paldi,2700.0,semi-furnished,,4,4.0,1.0,13333.0,3.6,23.0145531,72.5635432
house,vastral,110.0,unfurnished,,2,3.0,1.0,50909.0,0.56,22.9948656,72.6624431
house,sarkhej,250.0,unfurnished,,2,2.0,1.0,0.0,0.35,22.983483,72.5007203
house,saraspur,2700.0,furnished,,4,3.0,1.0,1852.0,0.5,23.03184890638064,72.61007727720957
house,shela,5000.0,unfurnished,,4,5.0,1.0,11000.0,5.5,23.0108213,72.44271186959236
house,ghodasar,100.0,semi-furnished,,1,1.0,1.0,40000.0,0.4,22.99124285,72.61642315668566
house,amraiwadi,1350.0,furnished,,2,4.0,1.0,9630.0,1.3,23.0057574,72.6269822
house,maninagar,1026.0,semi-furnished,,1,1.0,1.0,9649.0,0.99,22.9986596,72.6114013
house,odhav,1100.0,furnished,,4,2.0,3.0,5909.0,0.65,23.0185001,72.65776469426447
house,nava naroda,972.0,semi-furnished,,3,2.0,1.0,11831.0,1.15,23.0687402,72.6734956
house,ghodasar,225.0,semi-furnished,,4,4.0,4.0,0.0,0.14,22.99124285,72.61642315668566
house,ellisbridge,1854.0,furnished,,5,2.0,3.0,0.0,11.0,23.02309165,72.57198405375046
house,chandkheda,500.0,semi-furnished,,1,1.0,1.0,5200.0,0.26,23.1100643,72.5811205
house,jivraj park,2250.0,unfurnished,,5,4.0,2.0,4889.0,1.1,23.0063315,72.536517
house,khokhra,1615.0,unfurnished,,3,4.0,2.0,5884.0,0.95,23.0008422,72.6186315
house,jashoda nagar,1300.0,unfurnished,,3,2.0,1.0,5385.0,0.7,22.98316024500863,72.6227490366106
house,naroda,2700.0,unfurnished,,5,4.0,2.0,2667.0,0.72,23.0732586,72.6508299
house,vastral,2422.0,furnished,,4,4.0,1.0,10322.0,2.5,22.9948656,72.6624431
house,nikol,729.0,unfurnished,,2,1.0,1.0,4115.0,0.3,23.0589329,72.6718736720388
house,ghodasar,2025.0,furnished,,4,4.0,1.0,7407.0,1.5,22.99124285,72.61642315668566
house,mahadev nagar tekra,1800.0,furnished,,2,3.0,1.0,6389.0,1.15,23.001607196245107,72.64976992032621
house,odhav,2475.0,semi-furnished,,5,2.0,2.0,3838.0,0.95,23.0185001,72.65776469426447
house,satellite,1350.0,furnished,,4,3.0,1.0,16296.0,2.2,23.027602360651706,72.52116979489662
house,nikol naroda road,1575.0,furnished,,3,3.0,2.0,7619.0,1.2,23.05682176549827,72.66509332486221
house,maninagar,3330.0,unfurnished,,4,4.0,1.0,13514.0,4.5,22.9986596,72.6114013
house,kasindra,3250.0,semi-furnished,,4,5.0,2.0,3846.0,1.25,22.8927975,72.4910926
house,isanpur,2700.0,semi-furnished,,4,4.0,1.0,6296.0,1.7,22.9811295,72.6012948
house,chandkheda,4320.0,semi-furnished,ashapura divyapunj bungalows,4,4.0,1.0,8796.0,3.8,23.1100643,72.5811205
house,maninagar,1750.0,furnished,,3,3.0,3.0,7486.0,1.31,22.9986596,72.6114013
house,chandkheda,1260.0,semi-furnished,,3,2.0,1.0,9921.0,1.25,23.1100643,72.5811205
house,vastral,1200.0,furnished,,3,1.0,1.0,5833.0,0.7,22.9948656,72.6624431
house,krishna nagar,1260.0,unfurnished,,2,3.0,2.0,4365.0,0.55,23.086883481113247,72.54541698568184
house,bopal,1750.0,unfurnished,sainiketan raw house,3,4.0,1.0,4571.0,0.8,23.02353855,72.47052697610516
house,memnagar,1890.0,unfurnished,,4,4.0,2.0,10053.0,1.9,23.0516973,72.535169
house,jivraj park,900.0,semi-furnished,bhaleshwar society,2,2.0,2.0,13333.0,1.2,23.0063315,72.536517
house,naroda,1116.0,semi-furnished,,3,2.0,1.0,5108.0,0.57,23.0732586,72.6508299
house,usmanpura,2928.0,furnished,,6,2.0,2.0,12125.0,3.55,23.0494863,72.5672615
house,amraiwadi,1050.0,semi-furnished,,3,2.0,1.0,3619.0,0.38,23.0057574,72.6269822
house,airport road,351.0,unfurnished,,1,2.0,1.0,5698.0,0.2,23.090906869378703,72.64591125720088
house,chandra nagar,1836.0,semi-furnished,,1,1.0,2.0,11438.0,2.1,23.00182724887917,72.55730110945495
house,vasna,1765.0,unfurnished,bhagirath society,2,2.0,1.0,12745.0,2.25,23.0020055,72.5472413
house,ambli bopal road,3240.0,furnished,,4,4.0,1.0,13889.0,4.5,23.02755966725296,72.50430922375548
house,odhav,1200.0,semi-furnished,,5,3.0,3.0,1667.0,0.2,23.0185001,72.65776469426447
house,nava naroda,1600.0,semi-furnished,,3,3.0,1.0,4375.0,0.7,23.0687402,72.6734956
house,paldi,3200.0,unfurnished,,5,4.0,3.0,13281.0,4.25,23.0145531,72.5635432
house,satellite,1000.0,semi-furnished,,1,2.0,1.0,8600.0,0.86,23.027602360651706,72.52116979489662
house,shahibag,2300.0,unfurnished,,2,2.0,1.0,4348.0,1.0,23.05750541321643,72.59468425050397
house,naroda,2799.0,furnished,,5,5.0,2.0,8932.0,2.5,23.0732586,72.6508299
house,ghodasar,1900.0,furnished,,3,2.0,1.0,6579.0,1.25,22.99124285,72.61642315668566
house,bhat,1550.0,furnished,,3,3.0,1.0,0.0,2.25,23.1170709,72.6283409
house,kasindra,2762.0,semi-furnished,siddhivinayak greens,2,2.0,2.0,2607.0,0.72,22.8927975,72.4910926
house,juhapura,2250.0,furnished,,6,7.0,1.0,33333.0,7.5,23.0040778,72.52850457738727
house,narolgam,1500.0,semi-furnished,,3,3.0,1.0,6400.0,0.96,22.961952739461708,72.58467437700327
house,raikhad,707.0,unfurnished,,5,3.0,1.0,9901.0,0.7,23.018136488463934,72.58070917494047
house,sarangpur,252.0,unfurnished,,2,1.0,1.0,4762.0,0.12,23.0275877,72.6073078
house,chandlodiya,1500.0,unfurnished,madhav residency,2,2.0,2.0,6000.0,0.9,23.0751633,72.5440359
house,vastrapur,2700.0,semi-furnished,umasutnagar,3,2.0,2.0,5000.0,1.35,23.0400861,72.5290418
house,jivraj park,1080.0,unfurnished,,2,3.0,1.0,11111.0,1.2,23.0063315,72.536517
house,bavla,1440.0,unfurnished,bellevue vieraaa,3,3.0,1.0,4514.0,0.65,22.8278859,72.3684741
house,satellite,1087.0,furnished,,8,2.0,1.0,5520.0,0.6,23.027602360651706,72.52116979489662
house,amraiwadi,500.0,unfurnished,,4,4.0,1.0,17000.0,0.85,23.0057574,72.6269822
house,chandkheda,1000.0,semi-furnished,bhagwati,1,1.0,1.0,7500.0,0.75,23.1100643,72.5811205
house,nikol,962.0,unfurnished,,1,1.0,2.0,4159.0,0.4,23.0589329,72.6718736720388
house,maninagar,882.0,semi-furnished,,1,1.0,1.0,10771.0,0.95,22.9986596,72.6114013
house,ognaj,3150.0,furnished,gota harmony homes 3,4,4.0,1.0,8413.0,2.65,23.1177924,72.5136803
house,dholka,1800.0,semi-furnished,,2,2.0,1.0,4444.0,0.8,22.726607,72.4411863
house,isanpur,1250.0,unfurnished,,3,2.0,1.0,2560.0,0.32,22.9811295,72.6012948
house,khokhra,2100.0,unfurnished,,4,3.0,1.0,2476.0,0.52,23.0008422,72.6186315
house,bopal,1500.0,unfurnished,happy home,3,3.0,2.0,6000.0,0.9,23.02353855,72.47052697610516
house,ghodasar,1395.0,furnished,,2,2.0,1.0,3584.0,0.5,22.99124285,72.61642315668566
house,naroda,1292.0,unfurnished,,4,2.0,1.0,4258.0,0.55,23.0732586,72.6508299
house,sarkhej,1080.0,unfurnished,,2,1.0,1.0,4074.0,0.44,22.983483,72.5007203
house,bopal,2700.0,unfurnished,,6,6.0,1.0,8333.0,2.25,23.02353855,72.47052697610516
house,chanakyapuri,1500.0,unfurnished,,10,2.0,1.0,20000.0,3.0,23.086171,72.534872
house,sanand,990.0,unfurnished,,2,2.0,1.0,2525.0,0.25,23.0238876,72.3851475
house,navrangpura,5796.0,semi-furnished,,5,5.0,3.0,10352.0,6.0,23.0359998,72.5643429
house,memnagar,810.0,semi-furnished,,3,2.0,2.0,6790.0,0.55,23.0516973,72.535169
house,shilaj,3375.0,semi-furnished,,3,4.0,1.0,8030.0,2.71,23.0544372,72.4720756
house,maninagar,720.0,semi-furnished,,2,1.0,2.0,2778.0,0.2,22.9986596,72.6114013
house,isanpur,1170.0,unfurnished,,2,2.0,1.0,4701.0,0.55,22.9811295,72.6012948
house,moraiya,350.0,unfurnished,vrundavan,2,2.0,1.0,11143.0,0.39,22.9306513,72.4407996
house,vejalpur,2772.0,semi-furnished,,3,4.0,3.0,6313.0,1.75,23.0069372,72.5208415
house,nirnay nagar,630.0,furnished,,6,6.0,5.0,39683.0,2.5,23.0697965,72.5524459
house,chandkheda,1359.0,furnished,,4,5.0,3.0,12877.0,1.75,23.1100643,72.5811205
house,vatva,2700.0,unfurnished,,2,2.0,1.0,4074.0,1.1,22.9589978,72.6297981
house,thaltej,5400.0,semi-furnished,,5,5.0,2.0,12963.0,7.0,23.0485393,72.511742
house,judges bunglow road,2997.0,furnished,,4,3.0,1.0,16350.0,4.9,23.0375539419595,72.51431096668632
house,nikol,120.0,semi-furnished,indravihar,1,1.0,1.0,0.0,0.55,23.0589329,72.6718736720388
house,ambawadi,2700.0,unfurnished,,5,3.0,2.0,18519.0,5.0,23.0226117,72.5490834
house,asarwa,6000.0,semi-furnished,,7,5.0,4.0,0.0,2.25,23.0472488,72.6088046
house,amraiwadi,1800.0,unfurnished,,2,1.0,1.0,4167.0,0.75,23.0057574,72.6269822
house,sanand,22691.0,unfurnished,glade one,2,3.0,1.0,4407.0,10.0,23.0238876,72.3851475
house,kathwada,1077.0,furnished,,2,2.0,1.0,4180.0,0.45,23.03291725,72.68306226125398
house,ghodasar,1980.0,unfurnished,,5,3.0,1.0,9848.0,1.95,22.99124285,72.61642315668566
house,memnagar,3780.0,semi-furnished,,4,5.0,1.0,11931.0,4.51,23.0516973,72.535169
house,naroda dehgam road,3411.0,furnished,,4,5.0,4.0,16124.0,5.5,23.08275397160921,72.674981944778
house,ghodasar,1170.0,unfurnished,,2,2.0,1.0,9829.0,1.15,22.99124285,72.61642315668566
house,paldi,1575.0,semi-furnished,,3,3.0,1.0,3492.0,0.55,23.0145531,72.5635432
house,chandkheda,2157.0,furnished,,5,5.0,2.0,7881.0,1.7,23.1100643,72.5811205
house,bapunagar,1000.0,semi-furnished,,1,1.0,1.0,7000.0,0.7,23.032436850000003,72.63135659282611
house,paras nagar isanpur,220.0,semi-furnished,,2,2.0,1.0,56818.0,1.25,22.972533437593714,72.6079090147789
house,vastral,2000.0,unfurnished,,4,5.0,1.0,7500.0,1.5,22.9948656,72.6624431
house,chandkheda,602.78,semi-furnished,,3,2.0,1.0,0.0,0.9,23.1100643,72.5811205
house,krishna nagar,1200.0,furnished,,3,2.0,3.0,3333.0,0.4,23.086883481113247,72.54541698568184
house,naroda,1077.0,furnished,,2,2.0,1.0,4180.0,0.45,23.0732586,72.6508299
house,vastral,3600.0,furnished,,5,5.0,1.0,15278.0,5.5,22.9948656,72.6624431
house,ghodasar,150.0,unfurnished,,1,1.0,1.0,30000.0,0.45,22.99124285,72.61642315668566
house,shahibag,2900.0,furnished,,5,4.0,2.0,17241.0,5.0,23.05750541321643,72.59468425050397
house,vishalnagar,1395.0,furnished,,5,4.0,2.0,0.0,1.0,22.983040340661088,72.59209946929914
house,bhadaj,2700.0,furnished,,3,4.0,1.0,31481.0,8.5,23.0868734,72.4835036
house,bopal,3200.0,unfurnished,padmavati villa,4,4.0,3.0,23438.0,7.5,23.02353855,72.47052697610516
house,sabarmati,378.0,semi-furnished,,3,3.0,2.0,0.0,0.9,23.0770712,72.5890677
house,maninagar,2997.0,semi-furnished,,3,2.0,1.0,9510.0,2.85,22.9986596,72.6114013
house,vatva,1674.0,semi-furnished,shakti blossom,4,4.0,1.0,6870.0,1.15,22.9589978,72.6297981
house,nikol,450.0,unfurnished,,1,2.0,1.0,6667.0,0.3,23.0589329,72.6718736720388
house,rakhial,700.0,unfurnished,,2,2.0,1.0,2857.0,0.2,23.020817131975605,72.6019332485684
house,ramol,1278.0,unfurnished,pushp vihar,2,2.0,1.0,0.0,0.6,22.9867206,72.6458765
house,rambagh,1485.0,unfurnished,,4,2.0,1.0,26936.0,4.0,22.99749745893191,72.60037014515959
house,kasindra,2286.0,unfurnished,siddhivinayak ananta,4,4.0,2.0,6999.0,1.6,22.8927975,72.4910926
house,naroda,1350.0,semi-furnished,maruti villa,4,4.0,1.0,8519.0,1.15,23.0732586,72.6508299
house,nava naroda,1440.0,semi-furnished,,7,3.0,2.0,4861.0,0.7,23.0687402,72.6734956
house,tp 85,536.0,unfurnished,,1,2.0,3.0,3173.0,0.17,22.984017959236706,72.50987833287572
house,north bopal,1053.0,semi-furnished,,3,3.0,1.0,14245.0,1.5,23.03412455440988,72.47104686685971
house,memnagar,900.0,furnished,maruti row house,3,4.0,2.0,0.0,1.8,23.0516973,72.535169
house,bopal,3552.0,furnished,,4,5.0,1.0,11683.0,4.15,23.02353855,72.47052697610516
house,ayojan nagar,1620.0,semi-furnished,,3,2.0,1.0,3704.0,0.6,23.0143006099262,72.53397906571004
house,bopal,1108.0,unfurnished,,3,2.0,1.0,7762.0,0.86,23.02353855,72.47052697610516
house,saraspur,1400.0,unfurnished,,5,3.0,1.0,2143.0,0.3,23.03184890638064,72.61007727720957
house,rakhial,1980.0,unfurnished,,3,2.0,1.0,2525.0,0.5,23.020817131975605,72.6019332485684
house,bapunagar,1500.0,furnished,,5,3.0,2.0,13333.0,2.0,23.032436850000003,72.63135659282611
house,saijpur bogha,140.0,semi-furnished,jay duplex,3,3.0,2.0,0.0,0.9,23.05843075824606,72.63359665338439
house,jivraj park,3200.0,semi-furnished,,6,6.0,2.0,4688.0,1.5,23.0063315,72.536517
house,kalupur,900.0,semi-furnished,,3,3.0,2.0,6667.0,0.6,23.0263312,72.601
house,vejalpur,900.0,unfurnished,kaumudi sosaity,5,3.0,2.0,7667.0,0.69,23.0069372,72.5208415
house,sanathal,6939.0,unfurnished,,5,5.0,1.0,9367.0,6.5,22.9645191,72.4704112
house,isanpur,900.0,semi-furnished,,2,2.0,1.0,5556.0,0.5,22.9811295,72.6012948
house,maninagar,3150.0,furnished,,4,5.0,1.0,11429.0,3.6,22.9986596,72.6114013
house,chandkheda,2404.0,furnished,shree rang heaven,6,7.0,2.0,14559.0,3.5,23.1100643,72.5811205
house,maninagar,900.0,semi-furnished,,2,3.0,1.0,7778.0,0.7,22.9986596,72.6114013
house,maninagar,2700.0,unfurnished,,5,4.0,2.0,4815.0,1.3,22.9986596,72.6114013
house,kankaria,2700.0,unfurnished,,2,3.0,1.0,5556.0,1.5,23.0017632,72.5940885
house,moraiya,300.0,unfurnished,,1,1.0,1.0,8333.0,0.25,22.9306513,72.4407996
house,ghatlodiya,1370.0,semi-furnished,,3,3.0,2.0,16423.0,2.25,23.075569,72.549728
house,ambli,3375.0,furnished,,5,5.0,2.0,17778.0,6.0,23.02871785,72.48164295008098
house,sardarnagar,2160.0,semi-furnished,,4,4.0,1.0,5556.0,1.2,23.0835832,72.6248611
house,narol,3000.0,semi-furnished,,4,3.0,1.0,4167.0,1.25,22.9483926,72.5977854
house,new ranip,1800.0,semi-furnished,,3,3.0,1.0,10000.0,1.8,23.092529,72.561323
house,meghaninagar,2000.0,unfurnished,jyotidarshan society,8,1.0,1.0,4500.0,0.9,23.0556421,72.6156446
house,nirnay nagar,900.0,semi-furnished,,4,2.0,3.0,12222.0,1.1,23.0697965,72.5524459
house,isanpur,2250.0,unfurnished,,4,4.0,1.0,10444.0,2.35,22.9811295,72.6012948
house,jivraj park,2000.0,furnished,,4,2.0,1.0,7500.0,1.5,23.0063315,72.536517
house,sindhu bhavan marg,4050.0,semi-furnished,,4,4.0,1.0,25926.0,10.5,23.04136287523569,72.49591398035237
house,new naroda,3150.0,semi-furnished,,5,5.0,2.0,5397.0,1.7,23.0875987,72.6839578
house,shahibag,3150.0,furnished,,5,3.0,1.0,13492.0,4.25,23.05750541321643,72.59468425050397
house,amraiwadi,150.0,unfurnished,,1,1.0,1.0,20667.0,0.31,23.0057574,72.6269822
house,ghuma,1800.0,furnished,,3,3.0,1.0,11667.0,2.1,23.0295113,72.4506006
house,ghodasar,1080.0,semi-furnished,,3,2.0,1.0,4167.0,0.45,22.99124285,72.61642315668566
house,odhav,1620.0,semi-furnished,,3,2.0,1.0,3704.0,0.6,23.0185001,72.65776469426447
house,vatva,900.0,furnished,,1,1.0,2.0,2778.0,0.25,22.9589978,72.6297981
house,lambha,1812.0,furnished,,4,1.0,1.0,8554.0,1.55,22.9317728,72.5749418
house,sanand nalsarovar road,1816.0,unfurnished,,2,2.0,2.0,3084.0,0.56,22.90141915911727,72.21985336685552
house,shela,1890.0,semi-furnished,samatva bangalow,3,3.0,2.0,12169.0,2.3,23.0108213,72.44271186959236
house,chandkheda,1000.0,unfurnished,vallabh park  d-cabin,4,3.0,1.0,15000.0,1.5,23.1100643,72.5811205
house,amraiwadi,360.0,semi-furnished,,2,2.0,1.0,8611.0,0.31,23.0057574,72.6269822
house,maninagar,1260.0,unfurnished,,2,2.0,1.0,4603.0,0.58,22.9986596,72.6114013
house,bopal,3200.0,furnished,maruti villa,4,5.0,2.0,7812.0,2.5,23.02353855,72.47052697610516
house,sarkhej gandhinagar highway,1100.0,unfurnished,,2,2.0,2.0,5000.0,0.55,23.054317424033545,72.51923073752492
house,nava naroda,1500.0,unfurnished,,3,3.0,2.0,6533.0,0.98,23.0687402,72.6734956
house,sabarmati,2000.0,unfurnished,,4,3.0,1.0,5500.0,1.1,23.0770712,72.5890677
house,ghatlodia,990.0,semi-furnished,,4,4.0,1.0,11111.0,1.1,23.0848516,72.5303277074631
house,kolat,1440.0,furnished,,2,2.0,1.0,25000.0,3.6,22.95523425,72.42225723194358
house,isanpur,2192.0,unfurnished,,5,2.0,2.0,7300.0,1.6,22.9811295,72.6012948
house,nikol,600.0,unfurnished,vaibhav park,1,1.0,1.0,20000.0,1.2,23.0589329,72.6718736720388
house,jivraj park,900.0,unfurnished,,4,2.0,1.0,5556.0,0.5,23.0063315,72.536517
house,juhapura,225.0,unfurnished,,1,1.0,1.0,13333.0,0.3,23.0040778,72.52850457738727
house,maninagar,935.0,unfurnished,,3,3.0,1.0,3743.0,0.35,22.9986596,72.6114013
house,amraiwadi,1000.0,unfurnished,,2,2.0,1.0,0.0,0.68,23.0057574,72.6269822
house,bavla,1000.0,unfurnished,,2,2.0,1.0,3800.0,0.38,22.8278859,72.3684741
house,ghodasar,900.0,unfurnished,,1,1.0,1.0,0.0,0.8,22.99124285,72.61642315668566
house,jivraj park,900.0,semi-furnished,,1,2.0,2.0,27778.0,2.5,23.0063315,72.536517
house,moraiya,253.0,unfurnished,sahaj bungalows,2,2.0,2.0,14625.0,0.37,22.9306513,72.4407996
house,bavla,630.0,unfurnished,,1,1.0,1.0,4762.0,0.3,22.8278859,72.3684741
house,old wadaj,1200.0,unfurnished,,2,4.0,1.0,4167.0,0.5,23.06302783235717,72.57740522539777
house,science city road,1395.0,unfurnished,,4,3.0,1.0,22222.0,3.1,23.079659718759768,72.5007926976485
house,manipur,3150.0,semi-furnished,manipur elegance,3,3.0,1.0,2762.0,0.87,23.0330965,72.42603765663131
house,juhapura,3285.0,semi-furnished,,5,6.0,4.0,7915.0,2.6,23.0040778,72.52850457738727
house,manipur,1269.0,semi-furnished,jaldhara 319,3,3.0,2.0,9062.0,1.15,23.0330965,72.42603765663131
house,sanathal,400.0,furnished,green park,5,4.0,1.0,87500.0,3.5,22.9645191,72.4704112
house,bopal,4203.0,furnished,,2,1.0,1.0,0.0,2.5,23.02353855,72.47052697610516
house,mehmedabad,2700.0,unfurnished,,5,5.0,3.0,2407.0,0.65,22.60398871936273,72.55593679410019
house,nana chiloda,1053.0,semi-furnished,shreenathji park,1,1.0,1.0,12346.0,1.3,23.10851629258663,72.66177164259034
house,motera,1980.0,furnished,sangath 3 bungalows motera,3,2.0,1.0,10101.0,2.0,23.0917717,72.59733447335586
house,jivraj park,900.0,unfurnished,,1,1.0,1.0,0.0,0.55,23.0063315,72.536517
house,isanpur,3240.0,unfurnished,,6,3.0,2.0,2469.0,0.8,22.9811295,72.6012948
house,nava naroda,1260.0,semi-furnished,,3,2.0,1.0,11905.0,1.5,23.0687402,72.6734956
house,ghodasar,1440.0,semi-furnished,,4,4.0,1.0,3819.0,0.55,22.99124285,72.61642315668566
house,prahlad nagar,2772.0,semi-furnished,,3,3.0,1.0,12626.0,3.5,22.999936851111823,72.50501110255662
house,nigam nagar,1665.0,furnished,suvas bungalows,3,3.0,1.0,10811.0,1.8,23.11584737446477,72.59605814581023
house,saraspur,1755.0,unfurnished,,3,3.0,1.0,1709.0,0.3,23.03184890638064,72.61007727720957
house,naroda,1083.0,furnished,akshardham,1,2.0,1.0,3694.0,0.4,23.0732586,72.6508299
house,naroda,2080.0,unfurnished,,4,2.0,1.0,2885.0,0.6,23.0732586,72.6508299
house,thaltej,7614.0,furnished,,5,6.0,1.0,15760.0,12.0,23.0485393,72.511742
house,satellite,1575.0,unfurnished,,4,3.0,1.0,6032.0,0.95,23.027602360651706,72.52116979489662
house,thaltej,2745.0,furnished,,4,4.0,1.0,20036.0,5.5,23.0485393,72.511742
house,ghatlodiya,1755.0,furnished,,3,3.0,1.0,13390.0,2.35,23.075569,72.549728
house,shahibag,4950.0,unfurnished,,10,10.0,1.0,24242.0,12.0,23.05750541321643,72.59468425050397
house,ramrajya nagar,1620.0,furnished,,2,2.0,1.0,7716.0,1.25,23.014220470554427,72.63856867156521
house,kasindra,1800.0,furnished,aksharam,4,4.0,2.0,6389.0,1.15,22.8927975,72.4910926
house,ghatlodiya,441.0,unfurnished,,1,1.0,1.0,12462.0,0.55,23.075569,72.549728
house,airport road,2000.0,unfurnished,,5,5.0,2.0,4250.0,0.85,23.090906869378703,72.64591125720088
house,sardar patel ring road,643.0,unfurnished,,4,5.0,1.0,89425.0,5.75,22.96754445,72.66035875
house,gulbai tekra,2520.0,unfurnished,,6,3.0,2.0,11111.0,2.8,23.0265739,72.5489628
house,science city road,1107.0,unfurnished,,3,3.0,3.0,16712.0,1.85,23.079659718759768,72.5007926976485
house,chandkheda,1350.0,semi-furnished,,2,2.0,2.0,4074.0,0.55,23.1100643,72.5811205
house,krishna nagar,1200.0,furnished,,3,2.0,1.0,2917.0,0.35,23.086883481113247,72.54541698568184
house,nava vadaj,675.0,unfurnished,,1,1.0,1.0,25185.0,1.7,23.0682238,72.5640995
house,kasindra,1868.0,unfurnished,,3,3.0,1.0,4230.0,0.79,22.8927975,72.4910926
house,bapunagar,1100.0,semi-furnished,,2,2.0,1.0,3000.0,0.33,23.032436850000003,72.63135659282611
house,hatkeshwar,2925.0,semi-furnished,chandraprabhu krupa society,2,2.0,3.0,0.0,1.5,22.9993349,72.6245126
house,juhapura,93.0,unfurnished,,2,3.0,1.0,24737.0,0.23,23.0040778,72.52850457738727
house,kasindra,2430.0,semi-furnished,rameshwar crystal,3,4.0,3.0,7407.0,1.8,22.8927975,72.4910926
house,vastral,1116.0,unfurnished,,3,3.0,1.0,8961.0,1.0,22.9948656,72.6624431
house,shilaj,2565.0,unfurnished,,4,4.0,1.0,8772.0,2.25,23.0544372,72.4720756
house,isanpur,325.0,unfurnished,,1,1.0,1.0,3077.0,0.1,22.9811295,72.6012948
house,dholka,2250.0,semi-furnished,,5,4.0,2.0,4889.0,1.1,22.726607,72.4411863
house,sanand,2700.0,unfurnished,shantikrupa the otherside,2,3.0,1.0,33333.0,9.0,23.0238876,72.3851475
house,vishala,441.0,semi-furnished,,2,2.0,1.0,7483.0,0.33,22.9954909,72.5335463
house,vatva,1350.0,semi-furnished,tankar residency,2,3.0,1.0,2074.0,0.28,22.9589978,72.6297981
house,bopal,2925.0,furnished,,4,5.0,1.0,9573.0,2.8,23.02353855,72.47052697610516
house,isanpur,1100.0,semi-furnished,satvam iconic,3,2.0,1.0,5000.0,0.55,22.9811295,72.6012948
house,bodakdev,1548.0,semi-furnished,rajpath rowhouse,3,3.0,1.0,17765.0,2.75,23.0445921,72.517344
house,jivraj park,750.0,unfurnished,,2,2.0,2.0,3600.0,0.27,23.0063315,72.536517
house,ramrajya nagar,103.0,semi-furnished,sureliya ram rajay nagar,2,2.0,2.0,63107.0,0.65,23.014220470554427,72.63856867156521
house,ellisbridge,2916.0,unfurnished,,4,3.0,1.0,13889.0,4.05,23.02309165,72.57198405375046
